Frame,Class,X,Y,Speed
4394,Player2,1174,290,0
4394,Player1,29,238,0
4395,Player2,1174,291,0.034482758620689655
4395,Player1,29,237,0.034482758620689655
4396,Player2,1172,290,0.077105792
4396,Player1,31,237,0.068965517
4396,Shuttlecock,662,114,1.761323143327191
4397,Player2,1172,290,0
4397,Player1,31,236,0.034482758620689655
4397,Shuttlecock,662,114,0
4398,Player2,1170,289,0.077105792
4398,Player1,33,238,0.09753197
4398,Shuttlecock,682,122,0.7427813527082074
4399,Player2,1169,289,0.034482758620689655
4399,Player1,33,238,0
4399,Shuttlecock,682,122,0
4400,Player2,1170,289,0.034482758620689655
4400,Player1,33,238,0
4400,Shuttlecock,682,122,0
4401,Player2,1167,289,0.10344827586206896
4401,Shuttlecock,705,135,0.9110237802498556
4401,Player1,33,244,0.20689655172413793
4402,Shuttlecock,705,135,0
4402,Player2,1167,289,0
4402,Player1,33,244,0
4403,Player2,1164,288,0.1090440572471855
4403,Shuttlecock,725,146,0.787083601
4403,Player1,34,244,0.034482758620689655
4404,Player2,1163,288,0.034482758620689655
4404,Player1,35,245,0.048765984909417075
4405,Player2,1163,288,0
4405,Player1,35,246,0.034482758620689655
4406,Player2,1163,288,0
4406,Player1,35,246,0
4407,Player2,1161,290,0.09753197
4407,Shuttlecock,769,177,1.8559926401100535
4407,Player1,35,246,0
4408,Player2,1159,295,0.18569533817705186
4408,Player1,35,247,0.034482758620689655
4408,Shuttlecock,784,186,0.6032019201564104
4409,Player2,1158,299,0.1421760560557814
4409,Player1,36,248,0.048765984909417075
4409,Shuttlecock,807,207,1.0739594139584439
4410,Player2,1158,298,0.034482758620689655
4410,Player1,36,247,0.034482758620689655
4410,Shuttlecock,807,207,0
4411,Player1,37,246,0.048765984909417075
4411,Player2,1157,302,0.1421760560557814
4411,Shuttlecock,825,218,0.7274145899906548
4412,Player1,37,245,0.034482758620689655
4412,Player2,1157,303,0.034482758620689655
4412,Shuttlecock,825,218,0
4413,Player2,1155,308,0.18569533817705186
4413,Player1,37,244,0.034482758620689655
4414,Player2,1153,321,0.4535498771712381
4414,Player1,37,245,0.034482758620689655
4415,Player2,1153,321,0
4415,Player1,37,245,0
4416,Player2,1151,325,0.1542115846551579
4416,Player1,36,243,0.077105792
4416,Shuttlecock,881,270,2.6351687137300415
4417,Player2,1145,333,0.3448275862068966
4417,Player1,36,244,0.034482758620689655
4417,Shuttlecock,901,293,1.051017286491598
4418,Player2,1145,333,0
4418,Player1,36,244,0
4418,Shuttlecock,901,292,0.034482758620689655
4419,Player2,1143,338,0.18569533817705186
4419,Player1,35,243,0.048765984909417075
4419,Shuttlecock,917,309,0.8050081055123277
4420,Player2,1136,347,0.3931639396893579
4420,Player1,35,241,0.068965517
4420,Shuttlecock,932,328,0.8347392025455314
4421,Player2,1133,352,0.20106730671880346
4421,Player1,36,238,0.1090440572471855
4421,Shuttlecock,947,348,0.8620689655172413
4422,Player2,1128,365,0.4802892509373834
4422,Player1,36,240,0.068965517
4423,Player2,1125,372,0.26261286571944514
4423,Player1,37,239,0.048765984909417075
4423,Shuttlecock,974,375,1.316681592554261
4424,Player2,1125,372,0
4424,Player1,37,240,0.034482758620689655
4424,Shuttlecock,974,376,0.034482758620689655
4425,Player2,1121,381,0.33961578626883115
4425,Player1,42,241,0.17582825908940636
4425,Shuttlecock,972,365,0.3855289616378948
4426,Player2,1115,383,0.218088114
4426,Player1,46,244,0.1724137931034483
4426,Shuttlecock,961,346,0.7570516689689707
4427,Player2,1109,387,0.2486587086526889
4427,Shuttlecock,944,315,1.2191496227354268
4427,Player1,51,247,0.20106730671880346
4428,Player2,1104,391,0.22079738749768443
4428,Player1,55,247,0.13793103448275862
4428,Shuttlecock,937,292,0.8290217434600902
4429,Player2,1098,392,0.20975043207924896
4429,Player1,59,249,0.1542115846551579
4429,Shuttlecock,934,277,0.5274847772682192
4430,Player2,1098,392,0
4430,Player1,59,249,0
4430,Shuttlecock,934,277,0
4431,Player2,1093,395,0.20106730671880346
4431,Player1,61,248,0.077105792
4432,Player2,1087,397,0.218088114
4432,Player1,65,249,0.1421760560557814
4432,Shuttlecock,919,242,1.3130643285972257
4433,Player2,1086,397,0.034482758620689655
4433,Player1,68,249,0.10344827586206896
4434,Player2,1079,396,0.24382992454708535
4434,Player1,70,251,0.09753197
4435,Player2,1079,395,0.034482758620689655
4435,Player1,71,251,0.034482758620689655
4435,Shuttlecock,881,193,2.138209103162413
4436,Player2,1079,396,0.034482758620689655
4436,Player1,71,251,0
4436,Shuttlecock,881,193,0
4437,Player1,75,253,0.1542115846551579
4437,Player2,1078,395,0.048765984909417075
4437,Shuttlecock,869,181,0.5851918189130048
4438,Player1,74,257,0.1421760560557814
4438,Player2,1082,390,0.22079738749768443
4438,Shuttlecock,851,160,0.9537459783406435
4439,Player1,74,255,0.068965517
4439,Player2,1083,384,0.20975043207924896
4439,Shuttlecock,846,151,0.35502172899955176
4440,Player1,76,256,0.077105792
4440,Shuttlecock,839,139,0.47904979273964843
4440,Player2,1084,383,0.048765984909417075
4441,Player1,78,254,0.09753197
4441,Shuttlecock,828,130,0.49009208288109984
4441,Player2,1087,378,0.20106730671880346
4442,Player1,78,255,0.034482758620689655
4442,Shuttlecock,828,130,0
4442,Player2,1087,378,0
4443,Player1,79,259,0.1421760560557814
4443,Shuttlecock,817,120,0.5126230602523623
4443,Player2,1092,375,0.20106730671880346
4444,Shuttlecock,806,113,0.4496001658760448
4444,Player1,82,258,0.1090440572471855
4444,Player2,1092,370,0.1724137931034483
4445,Shuttlecock,795,109,0.4036103417489526
4445,Player1,84,258,0.068965517
4445,Player2,1092,363,0.2413793103448276
4446,Player1,86,260,0.09753197
4446,Player2,1094,358,0.18569533817705186
4446,Shuttlecock,784,104,0.41665675771015764
4447,Shuttlecock,761,101,0.7998216210167726
4447,Player2,1102,349,0.41522739926869984
4447,Player1,91,259,0.17582825908940636
4448,Shuttlecock,761,101,0
4448,Player2,1103,349,0.034482758620689655
4448,Player1,91,259,0
4449,Player2,1107,344,0.22079738749768443
4449,Player1,93,261,0.09753197
4449,Shuttlecock,749,103,0.4195008641584979
4450,Player2,1115,337,0.3665567521632638
4450,Shuttlecock,739,104,0.3465474352110652
4450,Player1,116,261,0.7931034482758621
4451,Shuttlecock,728,108,0.4036103417489526
4451,Player2,1117,333,0.1542115846551579
4451,Player1,131,264,0.5274847772682192
4452,Shuttlecock,718,112,0.3713906763541037
4452,Player2,1121,328,0.22079738749768443
4452,Player1,135,263,0.1421760560557814
4452,Shuttlecock,517,205,7.636977444948311
4453,Player2,1124,324,0.1724137931034483
4453,Shuttlecock,708,118,7.237273055798399
4453,Player1,105,263,1.0344827586206897
4454,Player2,1124,324,0
4454,Shuttlecock,708,118,0
4454,Player1,105,263,0
4455,Player2,1127,321,0.1462979547282512
4455,Player1,106,263,0.034482758620689655
4455,Shuttlecock,697,122,0.4036103417489526
4456,Player2,1130,322,0.1090440572471855
4456,Player1,117,265,0.3855289616378948
4456,Shuttlecock,689,130,0.3901278792753366
4457,Player2,1138,322,0.27586206896551724
4457,Player1,124,270,0.2966319057600906
4457,Shuttlecock,670,146,0.8565339550602912
4458,Player2,1140,322,0.068965517
4458,Player1,150,271,0.8972146090522544
4458,Shuttlecock,660,151,0.3855289616378948
4459,Player2,1141,322,0.034482758620689655
4459,Player1,166,275,0.5687042242231256
4459,Shuttlecock,650,166,0.6216467716317223
4460,Player2,1141,322,0
4460,Player1,166,275,0
4460,Shuttlecock,650,166,0
4461,Player1,180,276,0.4839885809523517
4461,Player2,1139,320,0.09753197
4461,Shuttlecock,640,172,0.4021346134376069
4462,Player2,1139,319,0.034482758620689655
4462,Player1,186,280,0.2486587086526889
4463,Player2,1138,317,0.077105792
4463,Player1,204,280,0.6206896551724138
4464,Player1,217,285,0.4802892509373834
4464,Player2,1134,315,0.1542115846551579
4465,Player1,232,288,0.5274847772682192
4465,Player2,1131,313,0.12432935432634445
4465,Shuttlecock,605,221,2.076423340320634
4466,Player1,232,288,0
4466,Player2,1132,313,0.034482758620689655
4466,Shuttlecock,605,221,0
4467,Player1,247,296,0.5862068965517241
4467,Player2,1130,312,0.077105792
4467,Shuttlecock,604,238,0.5872202195147035
4468,Player1,260,302,0.4937179676991846
4468,Player2,1128,310,0.09753197
4468,Shuttlecock,603,249,0.38087451783404347
4469,Player1,274,308,0.5252257314388903
4469,Player2,1127,309,0.048765984909417075
4469,Shuttlecock,601,256,0.2510382720441558
4470,Player1,274,308,0
4470,Player2,1127,309,0
4470,Shuttlecock,601,256,0
4471,Player1,286,314,0.46263475396547377
4471,Player2,1125,306,0.12432935432634445
4471,Shuttlecock,599,268,0.4195008641584979
4472,Player1,286,314,0
4472,Player2,1125,306,0
4472,Shuttlecock,599,268,0
4473,Player2,1122,305,0.1090440572471855
4473,Player1,302,326,0.6896551724137931
4473,Shuttlecock,597,278,0.3516565181788127
4474,Player1,318,333,0.6022154895369993
4474,Player2,1120,304,0.077105792
4474,Shuttlecock,589,290,0.4973174173053778
4475,Player1,326,339,0.3448275862068966
4475,Player2,1119,303,0.048765984909417075
4475,Shuttlecock,578,304,0.6139480625780985
4476,Player1,327,339,0.034482758620689655
4476,Player2,1119,303,0
4476,Shuttlecock,578,304,0
4477,Player1,336,348,0.4388938641847536
4477,Player2,1119,302,0.034482758620689655
4477,Shuttlecock,573,321,0.6110360395403224
4478,Player1,338,349,0.077105792
4478,Player2,1119,302,0
4478,Shuttlecock,573,321,0
4479,Player2,1120,301,0.048765984909417075
4479,Player1,341,360,0.3931639396893579
4479,Shuttlecock,568,340,0.677478714
4480,Player2,1121,299,0.077105792
4480,Player1,343,363,0.12432935432634445
4480,Shuttlecock,565,354,0.4937179676991846
4481,Player2,1121,300,0.034482758620689655
4481,Player1,343,363,0
4481,Shuttlecock,565,354,0
4482,Player2,1120,300,0.034482758620689655
4482,Player1,352,370,0.3931639396893579
4482,Shuttlecock,564,372,0.6216467716317223
4483,Player2,1119,299,0.048765984909417075
4483,Player1,370,374,0.6358306522270957
4483,Shuttlecock,561,390,0.6292512962377469
4484,Player2,1119,299,0
4484,Player1,364,373,0.20975043207924896
4484,Shuttlecock,561,390,0
4485,Player2,1117,299,0.068965517
4485,Player1,382,382,0.6939521309482106
4485,Shuttlecock,561,407,0.5862068965517241
4486,Player2,1117,299,0
4486,Player1,382,382,0
4486,Shuttlecock,561,407,0
4487,Player2,1117,298,0.034482758620689655
4487,Player1,391,388,0.3729880629790334
4487,Shuttlecock,561,424,0.5862068965517241
4488,Player2,1113,299,0.1421760560557814
4488,Player1,389,388,0.068965517
4488,Shuttlecock,559,443,0.6587921784325104
4489,Player2,1113,299,0
4489,Player1,389,388,0
4489,Shuttlecock,559,443,0
4490,Player2,1113,299,0
4490,Player1,390,388,0.034482758620689655
4490,Shuttlecock,559,443,0
4491,Player2,1109,300,0.1421760560557814
4491,Player1,400,395,0.420915711
4491,Shuttlecock,560,460,0.5872202195147035
4492,Player2,1102,302,0.2510382720441558
4492,Player1,391,392,0.3271321717415565
4492,Shuttlecock,561,482,0.7594039843291461
4493,Player2,1102,302,0
4493,Player1,391,392,0
4493,Shuttlecock,561,482,0
4494,Player2,1093,299,0.3271321717415565
4494,Player1,390,390,0.077105792
4494,Shuttlecock,562,499,0.5872202195147035
4495,Player1,381,389,0.31225466
4495,Player2,1082,302,0.3931639396893579
4495,Shuttlecock,562,518,0.6551724137931034
4496,Player1,381,389,0
4496,Player2,1082,302,0
4496,Shuttlecock,562,518,0
4497,Player1,381,389,0
4497,Player2,1082,302,0
4497,Shuttlecock,562,518,0
4498,Player2,1072,299,0.36001056927277764
4498,Player1,379,387,0.09753197
4498,Shuttlecock,560,538,0.6930948704221304
4499,Player1,379,385,0.068965517
4499,Player2,1062,302,0.36001056927277764
4499,Shuttlecock,560,553,0.5172413793103449
4500,Player1,378,385,0.034482758620689655
4500,Player2,1062,302,0
4500,Shuttlecock,560,553,0
4501,Player2,1051,301,0.38087451783404347
4501,Player1,379,381,0.1421760560557814
4501,Shuttlecock,565,548,0.24382992454708535
4502,Player2,1051,301,0
4502,Player1,379,381,0
4502,Shuttlecock,565,548,0
4503,Player2,1042,304,0.3271321717415565
4503,Player1,379,379,0.068965517
4503,Shuttlecock,568,547,0.1090440572471855
4504,Player2,1042,303,0.034482758620689655
4504,Player1,379,379,0
4504,Shuttlecock,568,547,0
4505,Player2,1035,305,0.2510382720441558
4505,Player1,379,375,0.13793103448275862
4505,Shuttlecock,571,543,0.1724137931034483
4506,Player2,1030,307,0.18569533817705186
4506,Player1,382,376,0.1090440572471855
4506,Shuttlecock,574,541,0.12432935432634445
4507,Player2,1030,307,0
4507,Player1,382,376,0
4507,Shuttlecock,574,541,0
4508,Player2,1031,307,0.034482758620689655
4508,Player1,382,376,0
4508,Shuttlecock,574,541,0
4509,Player2,1028,306,0.1090440572471855
4509,Player1,381,377,0.048765984909417075
4509,Shuttlecock,577,540,0.1090440572471855
4510,Player2,1028,306,0
4510,Player1,381,377,0
4510,Shuttlecock,577,540,0
4511,Player2,1025,306,0.10344827586206896
4511,Player1,387,376,0.20975043207924896
4511,Shuttlecock,579,538,0.09753197
4512,Player2,1022,302,0.1724137931034483
4512,Player1,392,376,0.1724137931034483
4512,Shuttlecock,578,530,0.2780088878723638
4513,Player2,1022,302,0
4513,Player1,393,377,0.048765984909417075
4513,Shuttlecock,578,530,0
4514,Player2,1022,302,0
4514,Player1,394,377,0.034482758620689655
4514,Shuttlecock,578,530,0
4515,Player2,1021,304,0.077105792
4515,Player1,393,379,0.077105792
4515,Shuttlecock,577,532,0.077105792
4516,Player1,400,381,0.2510382720441558
4516,Player2,1021,302,0.068965517
4516,Shuttlecock,578,531,0.048765984909417075
4517,Player1,400,381,0
4517,Player2,1021,302,0
4517,Shuttlecock,578,530,0.034482758620689655
4518,Player1,408,380,0.2780088878723638
4518,Player2,1021,302,0
4518,Shuttlecock,583,529,0.17582825908940636
4519,Player1,414,377,0.23131737698273688
4519,Player2,1015,300,0.218088114
4519,Shuttlecock,588,529,0.1724137931034483
4520,Player1,414,377,0
4520,Player2,1015,300,0
4520,Shuttlecock,588,529,0
4521,Player1,414,377,0
4521,Player2,1015,300,0
4521,Shuttlecock,588,529,0
4522,Player1,429,378,0.5183895302887209
4522,Player2,1007,297,0.2946208188040528
4522,Shuttlecock,593,533,0.22079738749768443
4523,Player2,1001,295,0.218088114
4523,Player1,439,386,0.44159477499536887
4523,Shuttlecock,596,536,0.1462979547282512
4524,Player2,1001,295,0
4524,Player1,439,386,0
4524,Shuttlecock,596,536,0
4525,Player2,1000,293,0.077105792
4525,Player1,449,390,0.3713906763541037
4525,Shuttlecock,598,540,0.1542115846551579
4526,Player2,1000,293,0
4526,Player1,450,391,0.048765984909417075
4526,Shuttlecock,598,540,0
4527,Player2,1000,293,0
4527,Player1,450,391,0
4527,Shuttlecock,599,540,0.034482758620689655
4528,Player2,997,288,0.20106730671880346
4528,Player1,458,392,0.2780088878723638
4528,Shuttlecock,604,543,0.20106730671880346
4529,Player2,996,288,0.034482758620689655
4529,Player1,464,390,0.218088114
4529,Shuttlecock,609,552,0.35502172899955176
4530,Player2,996,288,0
4530,Player1,464,390,0
4530,Shuttlecock,609,552,0
4531,Player1,376,369,3.1196893043264953
4532,Player1,380,369,0.13793103448275862
4533,Player1,386,369,0.20689655172413793
4534,Player1,386,368,0.034482758620689655
4535,Player1,386,366,0.068965517
4536,Player1,383,365,0.1090440572471855
4537,Player1,383,365,0
4538,Player1,385,365,0.068965517
4539,Player1,388,367,0.12432935432634445
4540,Player1,395,383,0.6022154895369993
4541,Player1,379,403,0.8831895499907377
4542,Player1,371,421,0.6792315725376623
4543,Player1,371,421,0
4544,Player1,729,491,12.578599495946648
4544,Player2,630,324,12.681594141287135
4545,Player1,729,488,0.10344827586206896
4545,Player2,629,324,0.034482758620689655
4545,Shuttlecock,676,283,9.559252603882145
4546,Player1,728,484,0.1421760560557814
4546,Player2,629,324,0
4546,Shuttlecock,678,286,0.12432935432634445
4547,Player1,726,482,0.09753197
4547,Player2,628,324,0.034482758620689655
4547,Shuttlecock,680,291,0.18569533817705186
4548,Player1,724,480,0.09753197
4548,Player2,627,324,0.034482758620689655
4548,Shuttlecock,682,297,0.218088114
4549,Player1,724,480,0
4549,Player2,627,324,0
4549,Shuttlecock,682,297,0
4550,Player1,723,480,0.034482758620689655
4550,Player2,627,325,0.034482758620689655
4550,Shuttlecock,685,305,0.2946208188040528
4551,Player1,721,479,0.077105792
4551,Player2,626,325,0.034482758620689655
4551,Shuttlecock,687,313,0.2843521121115628
4552,Player1,718,478,0.1090440572471855
4552,Player2,626,325,0
4552,Shuttlecock,688,326,0.4496001658760448
4553,Player1,716,479,0.077105792
4553,Player2,625,325,0.034482758620689655
4553,Shuttlecock,690,337,0.3855289616378948
4554,Player1,716,479,0
4554,Player2,625,325,0
4554,Shuttlecock,690,351,0.4827586206896552
4555,Player1,716,479,0
4555,Player2,625,325,0
4555,Shuttlecock,690,351,0
4556,Player1,715,481,0.077105792
4556,Player2,625,325,0
4556,Shuttlecock,692,366,0.5218188258766054
4557,Player1,714,481,0.034482758620689655
4557,Player2,625,325,0
4557,Shuttlecock,692,383,0.5862068965517241
4558,Player1,711,481,0.10344827586206896
4558,Player2,625,325,0
4558,Shuttlecock,692,394,0.3793103448275862
4559,Player1,710,481,0.034482758620689655
4559,Player2,626,325,0.034482758620689655
4560,Player1,711,481,0.034482758620689655
4560,Player2,628,325,0.068965517
4561,Player1,711,480,0.034482758620689655
4561,Player2,628,325,0
4562,Player1,713,480,0.068965517
4562,Player2,629,326,0.048765984909417075
4563,Player1,714,479,0.048765984909417075
4563,Player2,635,326,0.20689655172413793
4563,Shuttlecock,712,359,1.3900444393618188
4564,Player1,714,477,0.068965517
4564,Player2,636,330,0.1421760560557814
4564,Shuttlecock,717,316,1.4927490222009214
4565,Player1,712,476,0.077105792
4565,Player2,633,331,0.1090440572471855
4565,Shuttlecock,720,287,1.0053365335940172
4566,Player2,631,333,0.09753197
4566,Player1,709,475,0.1090440572471855
4566,Shuttlecock,723,259,0.9710432993330154
4567,Player2,631,333,0
4567,Player1,709,475,0
4567,Shuttlecock,723,259,0
4568,Player1,705,474,0.1421760560557814
4568,Player2,633,333,0.068965517
4568,Shuttlecock,728,238,0.7443804532732036
4569,Player1,701,474,0.13793103448275862
4569,Player2,636,332,0.1090440572471855
4569,Shuttlecock,730,221,0.5902497506421962
4570,Player1,697,476,0.1542115846551579
4570,Player2,641,330,0.18569533817705186
4570,Shuttlecock,733,208,0.46005738152159775
4571,Player1,700,476,0.10344827586206896
4571,Player2,648,326,0.2780088878723638
4571,Shuttlecock,735,195,0.4535498771712381
4572,Player1,702,479,0.12432935432634445
4572,Player2,648,321,0.1724137931034483
4572,Shuttlecock,736,186,0.31225466
4573,Player1,702,479,0
4573,Player2,648,321,0
4573,Shuttlecock,736,186,0
4574,Player1,706,484,0.22079738749768443
4574,Player2,653,315,0.26931895434160874
4574,Shuttlecock,736,180,0.20689655172413793
4575,Player1,707,486,0.077105792
4575,Player2,660,311,0.2780088878723638
4575,Shuttlecock,738,175,0.18569533817705186
4576,Player1,709,486,0.068965517
4576,Player2,669,306,0.35502172899955176
4576,Shuttlecock,739,173,0.077105792
4577,Player1,710,487,0.048765984909417075
4577,Player2,673,303,0.1724137931034483
4577,Shuttlecock,741,172,0.077105792
4578,Player1,711,487,0.034482758620689655
4578,Player2,670,297,0.23131737698273688
4578,Shuttlecock,742,172,0.034482758620689655
4579,Player1,711,487,0
4579,Player2,670,297,0
4579,Shuttlecock,742,172,0
4580,Player1,710,487,0.034482758620689655
4580,Player2,673,296,0.1090440572471855
4580,Shuttlecock,742,173,0.034482758620689655
4581,Player1,708,489,0.09753197
4581,Player2,677,294,0.1542115846551579
4581,Shuttlecock,737,211,1.321639165292193
4582,Player1,705,492,0.1462979547282512
4582,Player2,678,294,0.034482758620689655
4583,Player1,698,496,0.2780088878723638
4583,Player2,681,300,0.23131737698273688
4583,Shuttlecock,714,308,3.437569586367339
4584,Player1,691,499,0.26261286571944514
4584,Player2,682,307,0.24382992454708535
4585,Player1,691,499,0
4585,Player2,682,307,0
4586,Player1,687,501,0.1542115846551579
4586,Player2,680,314,0.2510382720441558
4586,Shuttlecock,697,385,2.719113656
4587,Player1,686,503,0.077105792
4587,Player2,679,318,0.1421760560557814
4588,Player1,687,505,0.077105792
4588,Player2,679,325,0.2413793103448276
4589,Player1,685,505,0.068965517
4589,Player2,682,327,0.12432935432634445
4589,Shuttlecock,644,312,3.1107194514052168
4590,Player1,677,504,0.2780088878723638
4590,Player2,683,326,0.048765984909417075
4591,Player1,677,504,0
4591,Player2,683,326,0
4592,Player1,660,505,0.5872202195147035
4592,Player2,683,326,0
4593,Player1,640,499,0.7200211385455553
4593,Player2,683,323,0.10344827586206896
4594,Player2,682,322,0.048765984909417075
4594,Player1,631,502,0.3271321717415565
4594,Shuttlecock,562,336,2.946208188040528
4594,Shuttlecock,630,346,2.3700469348192525
4595,Player2,681,321,0.048765984909417075
4595,Player1,625,499,0.23131737698273688
4595,Shuttlecock,559,339,2.4601460664464785
4596,Player2,680,324,0.1090440572471855
4596,Player1,622,501,0.12432935432634445
4596,Shuttlecock,615,321,2.028336713083137
4597,Player2,680,324,0
4597,Player1,622,501,0
4597,Shuttlecock,615,321,0
4598,Player2,681,326,0.077105792
4598,Player1,618,507,0.2486587086526889
4598,Shuttlecock,610,312,0.35502172899955176
4599,Player2,678,327,0.1090440572471855
4599,Player1,613,510,0.20106730671880346
4599,Shuttlecock,603,305,0.3413618943659195
4600,Player2,676,328,0.077105792
4600,Player1,609,515,0.22079738749768443
4600,Shuttlecock,597,300,0.26931895434160874
4601,Player2,674,329,0.077105792
4601,Player1,602,518,0.26261286571944514
4601,Shuttlecock,591,297,0.23131737698273688
4602,Player1,600,520,0.09753197
4602,Player2,673,328,0.048765984909417075
4602,Shuttlecock,587,295,0.1542115846551579
4603,Player1,600,520,0
4603,Player2,673,328,0
4603,Shuttlecock,587,295,0
4604,Player1,598,521,0.077105792
4604,Player2,671,327,0.077105792
4604,Shuttlecock,582,296,0.17582825908940636
4605,Player2,663,328,0.2780088878723638
4605,Player1,598,521,0
4605,Shuttlecock,578,298,0.1542115846551579
4606,Player1,597,520,0.048765984909417075
4606,Player2,652,329,0.38087451783404347
4606,Shuttlecock,573,302,0.22079738749768443
4607,Player2,648,332,0.1724137931034483
4607,Player1,601,517,0.1724137931034483
4607,Shuttlecock,570,307,0.20106730671880346
4608,Player2,649,333,0.048765984909417075
4608,Player1,604,511,0.23131737698273688
4608,Shuttlecock,566,312,0.22079738749768443
4609,Player2,649,333,0
4609,Player1,604,511,0
4609,Shuttlecock,566,312,0
4610,Player1,609,507,0.22079738749768443
4610,Player2,647,341,0.2843521121115628
4611,Player1,614,501,0.26931895434160874
4611,Player2,644,342,0.1090440572471855
4611,Shuttlecock,560,329,0.6216467716317223
4612,Player1,624,499,0.3516565181788127
4612,Player2,641,346,0.1724137931034483
4613,Player2,638,349,0.1462979547282512
4613,Player1,628,499,0.13793103448275862
4613,Shuttlecock,599,288,1.951248875971739
4614,Player2,635,350,0.1090440572471855
4614,Player1,632,500,0.1421760560557814
4614,Shuttlecock,629,250,1.6694784050910627
4615,Player2,635,350,0
4615,Player1,632,500,0
4615,Shuttlecock,629,250,0
4616,Player2,633,350,0.068965517
4616,Player1,634,504,0.1542115846551579
4616,Shuttlecock,642,285,1.2874589450065153
4617,Player2,631,348,0.09753197
4617,Player1,636,504,0.068965517
4617,Shuttlecock,671,208,2.837241715
4618,Player2,629,347,0.077105792
4618,Player1,639,502,0.12432935432634445
4618,Shuttlecock,693,190,0.9801841657621997
4619,Player1,643,503,0.1421760560557814
4619,Player2,627,343,0.1542115846551579
4619,Shuttlecock,709,177,0.71088028
4620,Player2,629,339,0.1542115846551579
4620,Player1,646,503,0.10344827586206896
4620,Shuttlecock,725,164,0.71088028
4621,Player2,628,339,0.034482758620689655
4621,Player1,646,503,0
4621,Shuttlecock,725,165,0.034482758620689655
4622,Player2,629,336,0.1090440572471855
4622,Player1,649,505,0.12432935432634445
4622,Shuttlecock,741,155,0.6506193884176967
4623,Player2,630,334,0.077105792
4623,Player1,651,503,0.09753197
4623,Shuttlecock,755,149,0.5252257314388903
4624,Player2,631,332,0.077105792
4624,Player1,653,502,0.077105792
4624,Shuttlecock,768,143,0.4937179676991846
4625,Player2,632,330,0.077105792
4625,Player1,661,504,0.2843521121115628
4625,Shuttlecock,781,139,0.46901622443915325
4626,Player2,635,330,0.10344827586206896
4626,Player1,675,506,0.4876598490941707
4626,Shuttlecock,794,138,0.4496001658760448
4627,Player2,635,330,0
4627,Player1,675,506,0
4627,Shuttlecock,794,138,0
4628,Player1,689,507,0.4839885809523517
4628,Player2,638,330,0.10344827586206896
4628,Shuttlecock,805,139,0.38087451783404347
4629,Player2,641,331,0.1090440572471855
4629,Player1,700,511,0.4036103417489526
4629,Shuttlecock,816,141,0.3855289616378948
4630,Player2,642,331,0.034482758620689655
4630,Player1,711,508,0.3931639396893579
4630,Shuttlecock,827,145,0.4036103417489526
4631,Player2,642,331,0
4631,Player1,722,511,0.3931639396893579
4631,Shuttlecock,836,152,0.3931639396893579
4632,Player2,643,330,0.048765984909417075
4632,Player1,732,516,0.3855289616378948
4632,Shuttlecock,847,160,0.46901622443915325
4633,Player2,643,330,0
4633,Player1,732,516,0
4633,Shuttlecock,847,160,0
4634,Player2,644,329,0.048765984909417075
4634,Player1,743,520,0.4036103417489526
4634,Shuttlecock,855,170,0.44159477499536887
4635,Player1,753,525,0.3855289616378948
4635,Player2,646,327,0.09753197
4635,Shuttlecock,864,182,0.5172413793103449
4636,Player2,650,326,0.1421760560557814
4636,Player1,771,523,0.62450932
4636,Shuttlecock,872,195,0.5263564662921982
4637,Player2,655,324,0.18569533817705186
4637,Player1,787,525,0.5560177757447275
4637,Shuttlecock,880,210,0.5862068965517241
4638,Player1,795,525,0.27586206896551724
4638,Player2,658,322,0.12432935432634445
4638,Shuttlecock,887,227,0.6339578038224218
4639,Player1,795,525,0
4639,Player2,658,322,0
4639,Shuttlecock,887,227,0
4640,Player2,659,321,0.048765984909417075
4640,Player1,799,529,0.1950639396376683
4640,Shuttlecock,893,245,0.654264343
4641,Player2,661,318,0.12432935432634445
4641,Player1,809,526,0.36001056927277764
4641,Shuttlecock,898,263,0.644191093
4642,Player2,663,318,0.068965517
4642,Player1,819,509,0.6801063077005525
4642,Shuttlecock,906,285,0.8072206834979052
4643,Player1,825,488,0.7531148161324674
4643,Player2,665,317,0.077105792
4643,Shuttlecock,911,306,0.7443804532732036
4644,Player2,666,317,0.034482758620689655
4644,Player1,832,494,0.31791532611354784
4644,Shuttlecock,891,306,0.6896551724137931
4645,Player2,666,317,0
4645,Player1,832,494,0
4645,Shuttlecock,891,306,0
4646,Player1,843,520,0.9734892561029727
4646,Player2,668,319,0.09753197
4646,Shuttlecock,865,293,1.0023753002585265
4647,Player1,851,544,0.872352458
4647,Player2,672,322,0.1724137931034483
4647,Shuttlecock,850,287,0.5570860145311556
4648,Player1,857,563,0.6870640981093543
4648,Player2,678,325,0.23131737698273688
4648,Shuttlecock,837,284,0.46005738152159775
4649,Player1,860,571,0.2946208188040528
4649,Player2,683,328,0.20106730671880346
4649,Shuttlecock,829,283,0.2780088878723638
4650,Player2,686,329,0.1090440572471855
4650,Player1,865,572,0.17582825908940636
4650,Shuttlecock,823,282,0.20975043207924896
4651,Player2,686,329,0
4651,Player1,865,572,0
4651,Shuttlecock,823,282,0
4652,Player1,870,575,0.20106730671880346
4652,Player2,687,331,0.077105792
4652,Shuttlecock,815,285,0.2946208188040528
4653,Player1,877,575,0.2413793103448276
