Frame,Class,X,Y,Speed
1090,Player2,727,292,0.18569533817705186
1090,Player1,704,518,0.22079738749768443
1090,Shuttlecock,662,100,0.3855289616378948
1091,Player1,700,515,0.1724137931034483
1091,Player2,725,295,0.12432935432634445
1091,Shuttlecock,653,107,0.3931639396893579
1092,Player1,694,512,0.23131737698273688
1092,Player2,719,298,0.23131737698273688
1092,Shuttlecock,644,115,0.41522739926869984
1093,Player1,694,512,0.0
1093,Player2,719,298,0.0
1093,Shuttlecock,645,115,0.034482758620689655
1094,Player1,694,507,0.1724137931034483
1094,Player2,710,301,0.3271321717415565
1094,Shuttlecock,635,125,0.4876598490941707
1095,Player2,699,302,0.38087451783404347
1095,Player1,694,503,0.13793103448275862
1095,Shuttlecock,627,136,0.46901622443915325
1096,Player2,693,302,0.20689655172413793
1096,Player1,692,496,0.2510382720441558
1096,Shuttlecock,618,149,0.5452202862359274
1097,Player2,691,301,0.07710579232757896
1097,Player1,688,490,0.2486587086526889
1097,Shuttlecock,610,164,0.5862068965517241
1098,Player2,686,300,0.17582825908940636
1098,Player1,681,477,0.5091318296632207
1098,Shuttlecock,600,180,0.6506193884176967
1099,Player2,686,300,0.0
1099,Player1,681,477,0.0
1099,Shuttlecock,600,180,0.0
1100,Player1,674,471,0.31791532611354784
1100,Player2,680,300,0.20689655172413793
1100,Shuttlecock,593,197,0.6339578038224218
1101,Player1,662,472,0.41522739926869984
1101,Player2,676,300,0.13793103448275862
1101,Shuttlecock,584,216,0.724958484194091
1102,Player1,643,473,0.6560792272565671
1102,Player2,670,306,0.2925959094565024
1102,Shuttlecock,576,234,0.6792315725376623
1103,Player1,626,455,0.8537529933199963
1103,Player2,665,310,0.22079738749768443
1104,Player1,623,480,0.8682536766906326
1104,Player2,659,311,0.20975043207924896
1105,Player1,623,480,0.0
1105,Player2,659,311,0.0
1106,Player2,648,316,0.41665675771015764
1106,Player1,623,502,0.7586206896551724
1107,Player2,640,321,0.32530969420884837
1107,Player1,612,510,0.46901622443915325
1107,Shuttlecock,684,301,4.382567347083686
1108,Player2,633,327,0.31791532611354784
1108,Player1,607,523,0.4802892509373834
1108,Shuttlecock,699,308,0.5707912192154085
1109,Player1,594,536,0.6339578038224218
1109,Player2,633,333,0.20689655172413793
1109,Shuttlecock,713,315,0.5397405462930527
1110,Player2,632,334,0.048765984909417075
1110,Player1,585,548,0.5172413793103449
1110,Shuttlecock,724,324,0.49009208288109984
1111,Player2,632,335,0.034482758620689655
1111,Player1,585,548,0.0
1111,Shuttlecock,724,324,0.0
1112,Player1,581,555,0.2780088878723638
1112,Player2,630,336,0.07710579232757896
1112,Shuttlecock,731,329,0.2966319057600906
1113,Player1,581,560,0.1724137931034483
1113,Player2,631,338,0.07710579232757896
1113,Shuttlecock,739,337,0.3901278792753366
1114,Player2,634,339,0.1090440572471855
1114,Player1,577,559,0.1421760560557814
1114,Shuttlecock,746,345,0.3665567521632638
1115,Player2,641,340,0.24382992454708535
1115,Player1,579,559,0.06896551724137931
1116,Player1,582,553,0.23131737698273688
1116,Player2,641,342,0.06896551724137931
1116,Shuttlecock,768,329,0.9380324488783065
1117,Player1,582,553,0.0
1117,Player2,641,342,0.0
1117,Shuttlecock,768,329,0.0
1118,Player1,586,548,0.22079738749768443
1118,Player2,643,343,0.07710579232757896
1118,Shuttlecock,781,311,0.7656414934887765
1119,Player1,593,544,0.2780088878723638
1119,Player2,646,343,0.10344827586206896
1119,Shuttlecock,784,299,0.4265281681673442
1120,Player1,603,539,0.3855289616378948
1120,Player2,650,341,0.1542115846551579
1120,Shuttlecock,788,289,0.3713906763541037
1121,Player1,610,536,0.26261286571944514
1121,Player2,655,339,0.18569533817705186
1121,Shuttlecock,792,286,0.1724137931034483
1122,Player1,616,535,0.20975043207924896
1122,Player2,660,337,0.18569533817705186
1122,Shuttlecock,798,281,0.26931895434160874
1123,Player1,616,535,0.0
1123,Player2,660,337,0.0
1123,Shuttlecock,798,281,0.0
1124,Player2,664,335,0.1542115846551579
1124,Player1,625,537,0.31791532611354784
1124,Shuttlecock,804,281,0.20689655172413793
1125,Player2,665,331,0.1421760560557814
1125,Player1,636,540,0.3931639396893579
1126,Player1,648,541,0.41522739926869984
1126,Player2,664,329,0.07710579232757896
1126,Shuttlecock,814,280,0.3465474352110652
1127,Player2,665,327,0.07710579232757896
1127,Player1,654,542,0.20975043207924896
1127,Shuttlecock,819,281,0.17582825908940636
1128,Player2,665,326,0.034482758620689655
1128,Player1,660,540,0.218088114494371
1128,Shuttlecock,823,283,0.1542115846551579
1129,Player2,665,326,0.0
1129,Player1,660,540,0.0
1129,Shuttlecock,823,283,0.0
1130,Player1,665,536,0.22079738749768443
1130,Player2,666,326,0.034482758620689655
1130,Shuttlecock,826,288,0.20106730671880346
1131,Player1,674,531,0.35502172899955176
1131,Player2,667,328,0.07710579232757896
1131,Shuttlecock,830,294,0.2486587086526889
1132,Player2,667,328,0.0
1132,Player1,691,519,0.7175397257477522
1132,Shuttlecock,833,301,0.26261286571944514
1133,Player2,671,325,0.1724137931034483
1133,Player1,701,520,0.3465474352110652
1133,Shuttlecock,835,310,0.31791532611354784
1134,Player1,715,519,0.4839885809523517
1134,Player2,676,325,0.1724137931034483
1134,Shuttlecock,837,323,0.4535498771712381
1135,Player1,715,519,0.0
1135,Player2,676,325,0.0
1135,Shuttlecock,837,323,0.0
1136,Player1,724,521,0.31791532611354784
1136,Player2,681,326,0.17582825908940636
1136,Shuttlecock,839,333,0.3516565181788127
1137,Player2,684,324,0.12432935432634445
1137,Player1,737,523,0.4535498771712381
1137,Shuttlecock,841,346,0.4535498771712381
1138,Player1,743,524,0.20975043207924896
1138,Player2,687,322,0.12432935432634445
1138,Shuttlecock,842,361,0.5183895302887209
1139,Player1,756,521,0.46005738152159775
1139,Player2,687,320,0.06896551724137931
1139,Shuttlecock,843,377,0.5528006738579793
1140,Player1,767,516,0.41665675771015764
1140,Player2,686,320,0.034482758620689655
1140,Shuttlecock,845,393,0.5560177757447275
1141,Player1,767,516,0.0
1141,Player2,686,320,0.0
1141,Shuttlecock,845,393,0.0
1142,Player1,779,513,0.4265281681673442
1142,Player2,686,318,0.06896551724137931
1142,Shuttlecock,846,411,0.6216467716317223
1143,Player1,789,510,0.36001056927277764
1143,Player2,685,316,0.07710579232757896
1144,Player1,790,509,0.048765984909417075
1144,Player2,686,315,0.048765984909417075
1145,Player1,783,510,0.24382992454708535
1145,Player2,687,314,0.048765984909417075
1145,Shuttlecock,849,468,1.9682376817697014
1146,Player1,781,510,0.06896551724137931
1146,Player2,687,314,0.0
1146,Shuttlecock,850,489,0.724958484194091
1147,Player1,781,510,0.0
1147,Player2,687,314,0.0
1147,Shuttlecock,850,489,0.0
1148,Player1,786,510,0.1724137931034483
1148,Player2,688,315,0.048765984909417075
1148,Shuttlecock,848,478,0.3855289616378948
1149,Player2,687,318,0.1090440572471855
1149,Player1,788,506,0.1542115846551579
1150,Player2,685,319,0.07710579232757896
1150,Player1,796,501,0.32530969420884837
1150,Shuttlecock,845,415,2.174875452582273
1151,Player2,687,322,0.12432935432634445
1151,Player1,800,491,0.3713906763541037
1151,Shuttlecock,842,393,0.7656414934887765
1152,Player2,688,327,0.17582825908940636
1152,Player1,811,483,0.46901622443915325
1152,Shuttlecock,836,373,0.7200211385455553
1153,Player2,688,327,0.0
1153,Player1,811,483,0.0
1153,Shuttlecock,836,373,0.0
1154,Player2,692,330,0.1724137931034483
1154,Player1,816,478,0.24382992454708535
1154,Shuttlecock,834,353,0.6930948704221304
1155,Player2,704,330,0.41379310344827586
1155,Player1,819,475,0.1462979547282512
1155,Shuttlecock,834,338,0.5172413793103449
1156,Player2,712,330,0.27586206896551724
1156,Player1,820,469,0.20975043207924896
1156,Shuttlecock,835,326,0.41522739926869984
1157,Player2,717,329,0.17582825908940636
1157,Player1,819,465,0.1421760560557814
1157,Shuttlecock,837,314,0.4195008641584979
1158,Player1,818,463,0.07710579232757896
1158,Player2,722,330,0.17582825908940636
1158,Shuttlecock,837,305,0.3103448275862069
1159,Player1,818,463,0.0
1159,Player2,722,330,0.0
1159,Shuttlecock,837,306,0.034482758620689655
1160,Player1,814,462,0.1421760560557814
1160,Player2,726,331,0.1421760560557814
1160,Shuttlecock,838,298,0.2780088878723638
1161,Player2,728,330,0.07710579232757896
1161,Player1,810,460,0.1542115846551579
1161,Shuttlecock,837,293,0.17582825908940636
1162,Player2,729,330,0.034482758620689655
1162,Player1,803,461,0.24382992454708535
1162,Shuttlecock,835,290,0.12432935432634445
1163,Player2,732,335,0.20106730671880346
1163,Player1,795,460,0.2780088878723638
1163,Shuttlecock,835,289,0.034482758620689655
1164,Player1,793,459,0.07710579232757896
1164,Player2,735,335,0.10344827586206896
1164,Shuttlecock,834,289,0.034482758620689655
1165,Player1,793,459,0.0
1165,Player2,735,335,0.0
1165,Shuttlecock,834,289,0.0
1166,Player1,789,456,0.1724137931034483
1166,Player2,738,340,0.20106730671880346
1166,Shuttlecock,833,290,0.048765984909417075
1167,Player1,783,455,0.20975043207924896
1167,Player2,748,345,0.3855289616378948
1167,Shuttlecock,831,292,0.09753196981883415
1168,Player1,773,453,0.3516565181788127
1168,Player2,749,344,0.048765984909417075
1168,Shuttlecock,830,296,0.1421760560557814
1169,Player1,763,452,0.3465474352110652
1169,Player2,750,348,0.1421760560557814
1169,Shuttlecock,831,302,0.20975043207924896
1170,Player1,760,452,0.10344827586206896
1170,Player2,755,354,0.26931895434160874
1170,Shuttlecock,830,309,0.24382992454708535
1171,Player1,760,452,0.0
1171,Player2,755,354,0.0
1171,Shuttlecock,830,309,0.0
1172,Player1,757,453,0.1090440572471855
1172,Player2,760,359,0.24382992454708535
1172,Shuttlecock,830,319,0.3448275862068966
1173,Player1,755,455,0.09753196981883415
1173,Player2,772,370,0.5613386412448175
1173,Shuttlecock,830,330,0.3793103448275862
1174,Player1,748,458,0.26261286571944514
1174,Player2,774,377,0.2510382720441558
1174,Shuttlecock,829,339,0.312254659935773
1175,Player1,747,466,0.2780088878723638
1175,Player2,776,376,0.07710579232757896
1176,Player1,745,472,0.218088114494371
1176,Player2,776,376,0.0
1177,Player1,745,472,0.0
1177,Player2,776,376,0.0
1178,Player1,743,478,0.218088114494371
1178,Player2,777,371,0.17582825908940636
1178,Shuttlecock,743,308,3.152297540837331
1179,Player1,742,484,0.20975043207924896
1179,Player2,776,369,0.07710579232757896
1179,Shuttlecock,717,300,0.9380324488783065
1180,Player1,734,485,0.2780088878723638
1180,Player2,775,365,0.1421760560557814
1180,Shuttlecock,693,295,0.8453552187676733
1181,Player1,731,485,0.10344827586206896
1181,Player2,776,361,0.1421760560557814
1181,Shuttlecock,671,293,0.7617490356680869
1182,Player1,731,484,0.034482758620689655
1182,Player2,776,358,0.10344827586206896
1182,Shuttlecock,650,290,0.7314897736412561
1183,Player1,731,484,0.0
1183,Player2,776,358,0.0
1183,Shuttlecock,650,290,0.0
1184,Player1,727,483,0.1421760560557814
1184,Player2,772,356,0.1542115846551579
1184,Shuttlecock,628,291,0.7594039843291461
1185,Player1,724,480,0.1462979547282512
1185,Player2,771,353,0.1090440572471855
1185,Shuttlecock,608,291,0.6896551724137931
1186,Player2,774,353,0.10344827586206896
1186,Player1,710,472,0.5560177757447275
1186,Shuttlecock,588,293,0.6930948704221304
1187,Player2,777,355,0.12432935432634445
1187,Player1,699,469,0.3931639396893579
1187,Shuttlecock,569,300,0.6982226459074685
1188,Player2,773,355,0.13793103448275862
1188,Player1,694,468,0.17582825908940636
1188,Shuttlecock,550,305,0.677478713944431
1189,Player2,773,355,0.0
1189,Player1,694,468,0.0
1189,Shuttlecock,550,305,0.0
1190,Player2,770,355,0.10344827586206896
1190,Player1,686,467,0.2780088878723638
1190,Shuttlecock,533,312,0.6339578038224218
1191,Player1,677,465,0.31791532611354784
1191,Player2,765,356,0.17582825908940636
1191,Shuttlecock,514,323,0.7570516689689707
1192,Player1,671,462,0.23131737698273688
1192,Player2,763,357,0.07710579232757896
1192,Shuttlecock,499,332,0.6032019201564104
1193,Player2,762,355,0.07710579232757896
1193,Player1,662,458,0.33961578626883115
1193,Shuttlecock,484,344,0.6623921624930533
1194,Player2,760,354,0.07710579232757896
1194,Player1,645,455,0.59526470695283
1194,Shuttlecock,467,357,0.7379632606562998
1195,Player2,760,354,0.0
1195,Player1,645,455,0.0
1195,Shuttlecock,467,357,0.0
1196,Player2,752,351,0.2946208188040528
1196,Player1,623,452,0.7656414934887765
1196,Shuttlecock,452,371,0.7075270527132136
1197,Player2,745,346,0.2966319057600906
1197,Player1,605,453,0.6216467716317223
1197,Shuttlecock,438,385,0.682723788731839
1198,Player1,594,456,0.3931639396893579
1198,Player2,735,342,0.3713906763541037
1198,Shuttlecock,424,402,0.7594039843291461
1199,Player1,584,456,0.3448275862068966
1199,Player2,726,339,0.3271321717415565
1199,Shuttlecock,411,419,0.7379632606562998
1200,Player1,577,459,0.26261286571944514
1200,Player2,721,337,0.18569533817705186
1200,Shuttlecock,399,437,0.7459761259580668
1201,Player1,577,459,0.0
1201,Player2,721,337,0.0
1201,Shuttlecock,399,437,0.0
1202,Player1,563,463,0.5020765440883116
1202,Player2,714,337,0.2413793103448276
1202,Shuttlecock,388,455,0.7274145899906548
1203,Player2,703,337,0.3793103448275862
1203,Player1,544,471,0.710880280278907
1204,Player1,542,472,0.07710579232757896
1204,Player2,690,337,0.4482758620689655
1204,Shuttlecock,395,295,5.522519027494325
1205,Player1,540,470,0.09753196981883415
1205,Player2,683,339,0.2510382720441558
1206,Player1,530,464,0.4021346134376069
1206,Player2,673,341,0.3516565181788127
1206,Shuttlecock,404,158,4.734320764739993
1207,Player1,530,464,0.0
1207,Player2,673,341,0.0
1207,Shuttlecock,404,158,0.0
1208,Player1,519,459,0.41665675771015764
1208,Player2,656,341,0.5862068965517241
1208,Shuttlecock,407,102,1.9338034334910281
1209,Player1,511,454,0.32530969420884837
1209,Player2,649,341,0.2413793103448276
1210,Player1,508,450,0.1724137931034483
1210,Player2,644,340,0.17582825908940636
1211,Player1,503,447,0.20106730671880346
1211,Player2,642,338,0.09753196981883415
1212,Player1,497,444,0.23131737698273688
1212,Player2,640,336,0.09753196981883415
1213,Player1,497,444,0.0
1213,Player2,640,336,0.0
1214,Player1,490,442,0.2510382720441558
1214,Player2,636,330,0.2486587086526889
1215,Player1,481,441,0.312254659935773
1215,Player2,633,325,0.20106730671880346
1216,Player2,628,319,0.26931895434160874
1216,Player1,472,441,0.3103448275862069
1217,Player1,462,440,0.3465474352110652
1217,Player2,624,313,0.2486587086526889
1218,Player1,459,439,0.1090440572471855
1218,Player2,617,311,0.2510382720441558
1219,Player1,459,439,0.0
1219,Player2,617,311,0.0
1220,Player1,456,439,0.10344827586206896
1220,Player2,615,307,0.1542115846551579
1221,Player1,455,438,0.048765984909417075
1221,Player2,613,305,0.09753196981883415
1222,Player1,455,437,0.034482758620689655
1222,Player2,609,304,0.1421760560557814
1223,Player1,457,434,0.12432935432634445
1223,Player2,608,303,0.048765984909417075
1224,Player1,463,434,0.20689655172413793
1224,Player2,607,302,0.048765984909417075
1225,Player1,467,431,0.1724137931034483
1225,Player2,605,301,0.07710579232757896
1226,Player1,466,431,0.034482758620689655
1226,Player2,605,301,0.0
1227,Player1,470,431,0.13793103448275862
1227,Player2,601,300,0.1421760560557814
1228,Player1,476,435,0.2486587086526889
1228,Player2,595,299,0.20975043207924896
1229,Player1,482,436,0.20975043207924896
1229,Player2,585,295,0.3713906763541037
1230,Player1,486,441,0.22079738749768443
1230,Player2,572,296,0.4496001658760448
1231,Player1,488,443,0.09753196981883415
1231,Player2,562,297,0.3465474352110652
1232,Player1,488,443,0.0
1232,Player2,562,297,0.0
1233,Player1,488,447,0.13793103448275862
1233,Player2,557,301,0.22079738749768443
1234,Player1,488,450,0.10344827586206896
1234,Player2,555,302,0.07710579232757896
1235,Player1,490,452,0.09753196981883415
1235,Player2,549,303,0.20975043207924896
1236,Player1,496,452,0.20689655172413793
1236,Player2,544,303,0.1724137931034483
1237,Player1,502,453,0.20975043207924896
1237,Player2,540,303,0.13793103448275862
1238,Player1,502,453,0.0
1238,Player2,540,303,0.0
1239,Player1,509,454,0.24382992454708535
1239,Player2,540,299,0.13793103448275862
1240,Player1,519,457,0.36001056927277764
1240,Player2,539,294,0.17582825908940636
1241,Player1,526,462,0.2966319057600906
1241,Player2,540,284,0.3465474352110652
1242,Player1,533,468,0.31791532611354784
1242,Player2,536,276,0.3084231693103158
1243,Player1,539,470,0.218088114494371
1243,Player2,538,264,0.4195008641584979
1244,Player1,539,470,0.0
1244,Player2,538,264,0.0
1245,Player1,541,476,0.218088114494371
1245,Player2,538,253,0.3793103448275862
1245,Shuttlecock,562,175,5.907934164155055
1246,Player1,546,481,0.24382992454708535
1246,Player2,538,248,0.1724137931034483
1247,Player1,551,485,0.22079738749768443
1247,Player2,536,242,0.218088114494371
1247,Shuttlecock,472,3,6.693919721405618
1248,Player1,553,486,0.07710579232757896
1248,Player2,533,238,0.1724137931034483
1248,Shuttlecock,473,16,0.4496001658760448
1249,Player1,557,487,0.1421760560557814
1249,Player2,529,233,0.22079738749768443
1249,Shuttlecock,474,35,0.6560792272565671
1250,Player1,557,487,0.0
1250,Player2,528,233,0.034482758620689655
1250,Shuttlecock,474,35,0.0
1251,Player1,560,488,0.1090440572471855
1251,Player2,520,228,0.32530969420884837
1251,Shuttlecock,475,55,0.6905167032586479
1252,Player1,563,489,0.1090440572471855
1252,Player2,513,214,0.5397405462930527
1252,Shuttlecock,476,75,0.6905167032586479
1253,Player1,567,492,0.1724137931034483
1253,Player2,509,212,0.1542115846551579
1254,Player1,572,496,0.22079738749768443
1254,Player2,512,237,0.8682536766906326
1254,Shuttlecock,541,129,2.9139461294238616
1255,Player1,586,501,0.5126230602523623
1255,Player2,525,248,0.5872202195147035
1256,Player1,586,502,0.034482758620689655
1256,Player2,525,248,0.0
1257,Player1,596,510,0.44159477499536887
1257,Player2,524,251,0.1090440572471855
1257,Shuttlecock,615,178,3.06042981912093
1258,Player1,603,518,0.3665567521632638
1258,Player2,524,257,0.20689655172413793
1258,Shuttlecock,643,199,1.206896551724138
1259,Player1,608,524,0.26931895434160874
1259,Player2,516,266,0.41522739926869984
1259,Shuttlecock,672,221,1.2551913602207792
1260,Player1,610,528,0.1542115846551579
1260,Player2,513,276,0.36001056927277764
1260,Shuttlecock,695,241,1.051017286491598
1261,Player1,612,529,0.07710579232757896
1261,Player2,510,285,0.3271321717415565
1262,Player1,612,529,0.0
1262,Player2,510,285,0.0
1263,Player1,613,528,0.048765984909417075
1263,Player2,510,292,0.2413793103448276
1263,Shuttlecock,737,282,2.0239352539074744
1264,Player1,621,527,0.2780088878723638
1264,Player2,509,298,0.20975043207924896
1264,Shuttlecock,754,300,0.8537529933199963
1265,Player1,640,527,0.6551724137931034
1265,Player2,511,302,0.1542115846551579
1265,Shuttlecock,772,321,0.9537459783406435
1266,Player1,668,528,0.9661328086980621
1266,Player2,513,305,0.12432935432634445
1266,Shuttlecock,787,341,0.8620689655172413
1267,Player2,521,306,0.2780088878723638
1267,Player1,690,530,0.7617490356680869
1267,Shuttlecock,801,362,0.8703054802844112
1268,Player2,521,306,0.0
1268,Player1,690,530,0.0
1268,Shuttlecock,801,362,0.0
1269,Player2,528,305,0.24382992454708535
1269,Player1,709,530,0.6551724137931034
1269,Shuttlecock,815,383,0.8703054802844112
1270,Player2,534,303,0.218088114494371
1270,Player1,729,529,0.6905167032586479
1270,Shuttlecock,827,406,0.8945601221429549
1271,Player2,540,303,0.20689655172413793
1271,Player1,736,528,0.24382992454708535
1271,Shuttlecock,839,427,0.8340266636170913
1272,Player2,553,301,0.4535498771712381
1272,Player1,750,527,0.4839885809523517
1272,Shuttlecock,850,452,0.9418276057757009
1273,Player2,568,301,0.5172413793103449
1273,Player1,767,523,0.6022154895369993
1273,Shuttlecock,860,475,0.8648231864816864
1274,Player2,568,301,0.0
1274,Player1,767,523,0.0
1274,Shuttlecock,860,475,0.0
1275,Player1,781,522,0.4839885809523517
1275,Player2,578,299,0.3516565181788127
1276,Player1,788,520,0.2510382720441558
1276,Player2,586,299,0.27586206896551724
1276,Shuttlecock,878,522,1.7354799354705681
1277,Player2,594,300,0.2780088878723638
1277,Player1,798,518,0.3516565181788127
1277,Shuttlecock,884,527,0.26931895434160874
1278,Player2,599,302,0.18569533817705186
1278,Player1,803,515,0.20106730671880346
1278,Shuttlecock,888,519,0.3084231693103158
1279,Player2,603,305,0.1724137931034483
1279,Player1,819,510,0.5780363660082831
1279,Shuttlecock,892,514,0.22079738749768443
1280,Player2,603,305,0.0
1280,Player1,819,510,0.0
1280,Shuttlecock,892,514,0.0
1281,Player1,838,502,0.710880280278907
1281,Player2,610,308,0.26261286571944514
1281,Shuttlecock,895,510,0.1724137931034483
1282,Player2,618,310,0.2843521121115628
1282,Player1,847,496,0.3729880629790334
1282,Shuttlecock,896,509,0.048765984909417075
1283,Player1,859,492,0.436176228988742
1283,Player2,626,313,0.2946208188040528
1283,Shuttlecock,897,508,0.048765984909417075
1284,Player1,870,485,0.4496001658760448
1284,Player2,636,316,0.36001056927277764
1284,Shuttlecock,900,510,0.12432935432634445
1285,Player1,874,481,0.1950639396376683
1285,Player2,638,317,0.07710579232757896
1285,Shuttlecock,904,512,0.1542115846551579
1286,Player1,874,482,0.034482758620689655
1286,Player2,638,317,0.0
1286,Shuttlecock,904,512,0.0
1287,Player1,874,476,0.20689655172413793
1287,Player2,645,316,0.24382992454708535
1288,Player1,878,472,0.1950639396376683
1288,Player2,650,316,0.1724137931034483
1289,Player1,883,468,0.22079738749768443
1289,Player2,657,316,0.2413793103448276
1290,Player1,890,466,0.2510382720441558
1290,Player2,664,313,0.26261286571944514
1291,Player1,901,463,0.3931639396893579
1291,Player2,670,312,0.20975043207924896
1292,Player1,901,463,0.0
1292,Player2,670,312,0.0
1293,Player1,914,459,0.46901622443915325
1293,Player2,677,312,0.2413793103448276
1294,Player1,922,457,0.2843521121115628
1294,Player2,683,314,0.218088114494371
1295,Player1,934,453,0.436176228988742
1295,Player2,687,315,0.1421760560557814
1296,Player1,944,448,0.3855289616378948
1296,Player2,692,319,0.22079738749768443
1297,Player1,950,445,0.23131737698273688
1297,Player2,693,322,0.1090440572471855
1298,Player1,950,445,0.0
1298,Player2,693,322,0.0
1299,Player1,958,440,0.32530969420884837
1299,Player2,698,322,0.1724137931034483
1300,Player1,965,437,0.26261286571944514
1300,Player2,705,324,0.2510382720441558
1301,Player1,972,435,0.2510382720441558
1301,Player2,711,324,0.20689655172413793
1302,Player1,979,439,0.2780088878723638
1302,Player2,717,325,0.20975043207924896
1302,Shuttlecock,929,535,1.1713991552733125
1303,Player1,988,438,0.312254659935773
1303,Player2,724,325,0.2413793103448276
1303,Shuttlecock,928,536,0.048765984909417075
1304,Player1,988,438,0.0
1304,Player2,724,325,0.0
1304,Shuttlecock,928,536,0.0
1305,Player1,1001,437,0.4496001658760448
1305,Player2,730,327,0.218088114494371
1305,Shuttlecock,929,536,0.034482758620689655
1306,Player1,1009,438,0.2780088878723638
1306,Player2,734,326,0.1421760560557814
1306,Shuttlecock,928,536,0.034482758620689655
1307,Player1,1018,437,0.312254659935773
1307,Player2,739,328,0.18569533817705186
1307,Shuttlecock,929,536,0.034482758620689655
1308,Player2,744,329,0.17582825908940636
1308,Player1,1029,436,0.38087451783404347
1308,Shuttlecock,928,536,0.034482758620689655
1309,Player1,1035,432,0.2486587086526889
1309,Player2,749,332,0.20106730671880346
1309,Shuttlecock,928,536,0.0
1310,Player1,1035,432,0.0
1310,Player2,749,332,0.0
1310,Shuttlecock,928,536,0.0
1311,Player1,1041,429,0.23131737698273688
1311,Player2,753,335,0.1724137931034483
1311,Shuttlecock,928,536,0.0
1312,Player1,1047,430,0.20975043207924896
1312,Player2,758,336,0.17582825908940636
1312,Shuttlecock,928,536,0.0
1313,Player1,1053,430,0.20689655172413793
1313,Player2,764,336,0.20689655172413793
1313,Shuttlecock,928,536,0.0
1314,Player1,1057,433,0.1724137931034483
1314,Player2,771,336,0.2413793103448276
1314,Shuttlecock,928,536,0.0
1315,Player1,1060,433,0.10344827586206896
1315,Player2,774,335,0.1090440572471855
1315,Shuttlecock,928,536,0.0
1316,Player1,1060,433,0.0
1316,Player2,774,335,0.0
1316,Shuttlecock,928,536,0.0
1317,Player1,1066,433,0.20689655172413793
1317,Player2,780,335,0.20689655172413793
1317,Shuttlecock,928,535,0.034482758620689655
1318,Player1,1072,433,0.20689655172413793
1318,Player2,783,335,0.10344827586206896
1318,Shuttlecock,928,535,0.0
1319,Player1,1079,430,0.26261286571944514
1319,Player2,788,336,0.17582825908940636
1319,Shuttlecock,928,535,0.0
1320,Player1,1084,429,0.17582825908940636
1320,Player2,792,338,0.1542115846551579
1320,Shuttlecock,928,535,0.0
1321,Player1,1089,429,0.1724137931034483
1321,Player2,794,341,0.12432935432634445
1321,Shuttlecock,928,535,0.0
1322,Player1,1089,429,0.0
1322,Player2,793,341,0.034482758620689655
1322,Shuttlecock,928,535,0.0
1323,Player2,798,344,0.20106730671880346
1323,Player1,1091,429,0.06896551724137931
1323,Shuttlecock,928,535,0.0
1324,Player2,801,344,0.10344827586206896
1324,Player1,1101,430,0.3465474352110652
1324,Shuttlecock,928,535,0.0
1325,Player2,805,345,0.1421760560557814
1325,Player1,1102,428,0.07710579232757896
1325,Shuttlecock,928,535,0.0
1326,Player1,1105,429,0.1090440572471855
1326,Player2,810,345,0.1724137931034483
1326,Shuttlecock,928,535,0.0
1327,Player2,815,346,0.17582825908940636
1327,Player1,1106,429,0.034482758620689655
1327,Shuttlecock,928,535,0.0
1328,Player2,815,346,0.0
1328,Player1,1106,429,0.0
1328,Shuttlecock,928,535,0.0
1329,Player1,1103,432,0.1462979547282512
1329,Player2,819,346,0.13793103448275862
1329,Shuttlecock,928,535,0.0
1330,Player2,824,348,0.18569533817705186
1330,Player1,1107,431,0.1421760560557814
1330,Shuttlecock,928,535,0.0
1331,Player2,827,349,0.1090440572471855
1331,Player1,1113,432,0.20975043207924896
1331,Shuttlecock,928,536,0.034482758620689655
1332,Player2,622,391,7.215800472338414
1333,Player1,730,491,13.362680742391017
1333,Player2,620,323,2.3458415657510274
1334,Player1,731,490,0.048765984909417075
1334,Player2,621,323,0.034482758620689655
1335,Player1,731,489,0.034482758620689655
1335,Player2,621,323,0.0
1336,Player1,731,489,0.0
1336,Player2,621,323,0.0
1337,Player1,732,488,0.048765984909417075
1337,Player2,622,323,0.034482758620689655
1338,Player1,732,488,0.0
1338,Player2,622,324,0.034482758620689655
1338,Shuttlecock,649,308,12.42456429254929
1339,Player1,732,487,0.034482758620689655
1339,Player2,624,323,0.07710579232757896
1339,Shuttlecock,652,304,0.1724137931034483
1340,Player1,733,487,0.034482758620689655
1340,Player2,625,324,0.048765984909417075
1340,Shuttlecock,656,298,0.2486587086526889
1341,Player1,733,488,0.034482758620689655
1341,Player2,626,324,0.034482758620689655
1341,Shuttlecock,656,292,0.20689655172413793
1342,Player1,733,488,0.0
1342,Player2,626,324,0.0
1342,Shuttlecock,656,292,0.0
1343,Player1,734,490,0.07710579232757896
1343,Player2,627,324,0.034482758620689655
1343,Shuttlecock,657,284,0.2780088878723638
1344,Player1,733,492,0.07710579232757896
1344,Player2,628,324,0.034482758620689655
1345,Player1,732,493,0.048765984909417075
1345,Player2,629,324,0.034482758620689655
1345,Shuttlecock,659,283,0.07710579232757896
1346,Player1,731,492,0.048765984909417075
1346,Player2,630,324,0.034482758620689655
1347,Player1,730,490,0.07710579232757896
1347,Player2,631,324,0.034482758620689655
1348,Player1,730,490,0.0
1348,Player2,632,324,0.034482758620689655
1349,Player1,729,486,0.1421760560557814
1349,Player2,632,324,0.0
